type,event_type,startedAt,duration,cause,cpu_user,cpu_kernel,cpu_wallClock,heap_occupancy_before_coll,heap_occupancy_after_coll,heap_size_before_coll,heap_size_after_coll,perm_or_meta_occupancy_before_coll,perm_or_meta_occupancy_after_coll,perm_or_meta_size_before_coll,perm_or_meta_size_after_coll
Young,PauseEvent,2023-07-19T03:16:41.656+02:00@2219607.169,0.005299000000000001,G1_EVACUATION_PAUSE,0.01,0.0,0.01,738304,181248,921600,921600,111847,111847,112576,112576
Young,PauseEvent,2023-07-19T03:16:48.148+02:00@2219613.662,0.0058330000000000005,G1_EVACUATION_PAUSE,0.01,0.0,0.01,731136,181248,921600,921600,111847,111847,112576,112576
Young,PauseEvent,2023-07-19T03:16:54.362+02:00@2219619.876,0.005258,G1_EVACUATION_PAUSE,0.01,0.0,0.0,731136,181248,921600,921600,111847,111847,112576,112576
Young,PauseEvent,2023-07-19T03:17:00.714+02:00@2219626.228,0.005096,G1_EVACUATION_PAUSE,0.01,0.0,0.01,740352,181248,921600,921600,111847,111847,112576,112576
Young,PauseEvent,2023-07-19T03:17:07.156+02:00@2219632.669,0.0050940000000000004,G1_EVACUATION_PAUSE,0.01,0.0,0.01,731136,181248,921600,921600,111847,111847,112576,112576
Young,PauseEvent,2023-07-19T03:17:13.278+02:00@2219638.791,0.005814,G1_EVACUATION_PAUSE,0.01,0.0,0.0,731136,181248,921600,921600,111847,111847,112576,112576
Young,PauseEvent,2023-07-19T03:17:19.146+02:00@2219644.659,0.00537,G1_EVACUATION_PAUSE,0.01,0.0,0.01,749568,181248,921600,921600,111847,111847,112576,112576
Young,PauseEvent,2023-07-19T03:17:25.234+02:00@2219650.748,0.005391,G1_EVACUATION_PAUSE,0.01,0.0,0.01,738304,181248,921600,921600,111847,111847,112576,112576
Young,PauseEvent,2023-07-19T03:17:31.804+02:00@2219657.317,0.004799,G1_EVACUATION_PAUSE,0.0,0.01,0.01,731136,181248,921600,921600,111847,111847,112576,112576
Young,PauseEvent,2023-07-19T03:17:37.846+02:00@2219663.359,0.0053040000000000006,G1_EVACUATION_PAUSE,0.01,0.0,0.01,732160,182272,921600,921600,111847,111847,112576,112576
Young,PauseEvent,2023-07-19T03:17:43.577+02:00@2219669.091,0.0052640000000000004,G1_EVACUATION_PAUSE,0.01,0.0,0.0,759808,182272,921600,921600,111847,111847,112576,112576
Young,PauseEvent,2023-07-19T03:17:50.166+02:00@2219675.679,0.005004,G1_EVACUATION_PAUSE,0.01,0.0,0.01,732160,182272,921600,921600,111847,111847,112576,112576
Young,PauseEvent,2023-07-19T03:17:56.382+02:00@2219681.896,0.00542,G1_EVACUATION_PAUSE,0.01,0.0,0.0,733184,182272,921600,921600,111847,111847,112576,112576
Young,PauseEvent,2023-07-19T03:18:02.349+02:00@2219687.862,0.005341,G1_EVACUATION_PAUSE,0.01,0.0,0.0,733184,182272,921600,921600,111847,111847,112576,112576
Young,PauseEvent,2023-07-19T03:18:09.075+02:00@2219694.588,0.004702,G1_EVACUATION_PAUSE,0.01,0.0,0.01,733184,182272,921600,921600,111847,111847,112576,112576
Young,PauseEvent,2023-07-19T03:18:15.550+02:00@2219701.063,0.0046,G1_EVACUATION_PAUSE,0.0,0.0,0.0,733184,182272,921600,921600,111847,111847,112576,112576
Young,PauseEvent,2023-07-19T03:18:21.777+02:00@2219707.290,0.005333999999999999,G1_EVACUATION_PAUSE,0.01,0.01,0.0,733184,182272,921600,921600,111847,111847,112576,112576
Young,PauseEvent,2023-07-19T03:18:27.871+02:00@2219713.385,0.004869,G1_EVACUATION_PAUSE,0.01,0.0,0.0,733184,182272,921600,921600,111847,111847,112576,112576
Young,PauseEvent,2023-07-19T03:18:33.894+02:00@2219719.407,0.005163999999999999,G1_EVACUATION_PAUSE,0.01,0.0,0.01,739328,182272,921600,921600,111847,111847,112576,112576
Young,PauseEvent,2023-07-19T03:18:39.693+02:00@2219725.206,0.006067,G1_EVACUATION_PAUSE,0.01,0.0,0.01,733184,183296,921600,921600,111847,111847,112576,112576
Young,PauseEvent,2023-07-19T03:18:45.813+02:00@2219731.326,0.004995,G1_EVACUATION_PAUSE,0.01,0.01,0.01,734208,183296,921600,921600,111847,111847,112576,112576
Young,PauseEvent,2023-07-19T03:18:51.846+02:00@2219737.359,0.004730000000000001,G1_EVACUATION_PAUSE,0.01,0.0,0.01,734208,183296,921600,921600,111847,111847,112576,112576
Young,PauseEvent,2023-07-19T03:18:58.121+02:00@2219743.634,0.004739,G1_EVACUATION_PAUSE,0.01,0.0,0.0,734208,183296,921600,921600,111847,111847,112576,112576
Young,PauseEvent,2023-07-19T03:19:04.673+02:00@2219750.186,0.004999,G1_EVACUATION_PAUSE,0.0,0.01,0.01,734208,183296,921600,921600,111847,111847,112576,112576
Young,PauseEvent,2023-07-19T03:19:10.814+02:00@2219756.327,0.005826,G1_EVACUATION_PAUSE,0.01,0.0,0.01,734208,183296,921600,921600,111847,111847,112576,112576
Young,PauseEvent,2023-07-19T03:19:17.052+02:00@2219762.565,0.005705,G1_EVACUATION_PAUSE,0.01,0.0,0.01,734208,183296,921600,921600,111847,111847,112576,112576
Young,PauseEvent,2023-07-19T03:19:23.560+02:00@2219769.073,0.005742,G1_EVACUATION_PAUSE,0.01,0.0,0.0,737280,183296,921600,921600,111847,111847,112576,112576
Young,PauseEvent,2023-07-19T03:19:29.944+02:00@2219775.457,0.005247,G1_EVACUATION_PAUSE,0.01,0.0,0.01,734208,183296,921600,921600,111847,111847,112576,112576
Young,PauseEvent,2023-07-19T03:19:36.067+02:00@2219781.580,0.005804,G1_EVACUATION_PAUSE,0.01,0.0,0.01,734208,183296,921600,921600,111847,111847,112576,112576
Young,PauseEvent,2023-07-19T03:19:42.240+02:00@2219787.753,0.005482,G1_EVACUATION_PAUSE,0.01,0.0,0.0,734208,183296,921600,921600,111847,111847,112576,112576
Young,PauseEvent,2023-07-19T03:19:49.001+02:00@2219794.514,0.00561,G1_EVACUATION_PAUSE,0.01,0.0,0.0,734208,184320,921600,921600,111847,111847,112576,112576
Young,PauseEvent,2023-07-19T03:19:55.308+02:00@2219800.822,0.00555,G1_EVACUATION_PAUSE,0.01,0.0,0.01,738304,184320,921600,921600,111847,111847,112576,112576
Young,PauseEvent,2023-07-19T03:20:01.290+02:00@2219806.804,0.006326,G1_EVACUATION_PAUSE,0.01,0.0,0.01,744448,184320,921600,921600,111847,111847,112576,112576
Young,PauseEvent,2023-07-19T03:20:07.425+02:00@2219812.938,0.006171,G1_EVACUATION_PAUSE,0.01,0.0,0.01,747520,184320,921600,921600,111847,111847,112576,112576
Young,PauseEvent,2023-07-19T03:20:13.994+02:00@2219819.507,0.005053,G1_EVACUATION_PAUSE,0.0,0.0,0.01,735232,184320,921600,921600,111847,111847,112576,112576
Young,PauseEvent,2023-07-19T03:20:20.226+02:00@2219825.739,0.005534,G1_EVACUATION_PAUSE,0.01,0.0,0.01,735232,184320,921600,921600,111847,111847,112576,112576
Young,PauseEvent,2023-07-19T03:20:26.396+02:00@2219831.909,0.00496,G1_EVACUATION_PAUSE,0.01,0.0,0.01,735232,184320,921600,921600,111847,111847,112576,112576
Young,PauseEvent,2023-07-19T03:20:32.966+02:00@2219838.479,0.005482,G1_EVACUATION_PAUSE,0.01,0.01,0.01,735232,184320,921600,921600,111847,111847,112576,112576
Young,PauseEvent,2023-07-19T03:20:39.267+02:00@2219844.781,0.0056630000000000005,G1_EVACUATION_PAUSE,0.01,0.0,0.01,735232,184320,921600,921600,111847,111847,112576,112576
Young,PauseEvent,2023-07-19T03:20:45.474+02:00@2219850.987,0.0058579999999999995,G1_EVACUATION_PAUSE,0.01,0.0,0.01,735232,185344,921600,921600,111847,111847,112576,112576
Young,PauseEvent,2023-07-19T03:20:51.906+02:00@2219857.419,0.00588,G1_EVACUATION_PAUSE,0.01,0.0,0.01,738304,184320,921600,921600,111847,111847,112576,112576
Young,PauseEvent,2023-07-19T03:20:57.565+02:00@2219863.079,0.005207,G1_EVACUATION_PAUSE,0.01,0.0,0.01,744448,185344,921600,921600,111847,111847,112576,112576
Young,PauseEvent,2023-07-19T03:21:03.516+02:00@2219869.029,0.005153,G1_EVACUATION_PAUSE,0.01,0.0,0.01,741376,185344,921600,921600,111847,111847,112576,112576
Young,PauseEvent,2023-07-19T03:21:09.423+02:00@2219874.936,0.005418,G1_EVACUATION_PAUSE,0.01,0.0,0.0,736256,185344,921600,921600,111847,111847,112576,112576
Young,PauseEvent,2023-07-19T03:21:14.736+02:00@2219880.250,0.005253,G1_EVACUATION_PAUSE,0.0,0.01,0.0,747520,185344,921600,921600,111847,111847,112576,112576
Young,PauseEvent,2023-07-19T03:21:20.771+02:00@2219886.284,0.005299000000000001,G1_EVACUATION_PAUSE,0.01,0.0,0.0,745472,185344,921600,921600,111847,111847,112576,112576
Young,PauseEvent,2023-07-19T03:21:26.040+02:00@2219891.553,0.005456000000000001,G1_EVACUATION_PAUSE,0.01,0.0,0.0,735232,185344,921600,921600,111847,111847,112576,112576
Young,PauseEvent,2023-07-19T03:21:31.500+02:00@2219897.014,0.005944,G1_EVACUATION_PAUSE,0.01,0.01,0.0,735232,185344,921600,921600,111847,111847,112576,112576
Young,PauseEvent,2023-07-19T03:21:36.538+02:00@2219902.051,0.005042,G1_EVACUATION_PAUSE,0.01,0.0,0.0,742400,185344,921600,921600,111847,111847,112576,112576
Young,PauseEvent,2023-07-19T03:21:41.938+02:00@2219907.451,0.0054459999999999995,G1_EVACUATION_PAUSE,0.01,0.0,0.0,738304,185344,921600,921600,111847,111847,112576,112576
Young,PauseEvent,2023-07-19T03:21:47.340+02:00@2219912.853,0.005131,G1_EVACUATION_PAUSE,0.0,0.01,0.0,735232,185344,921600,921600,111847,111847,112576,112576
Young,PauseEvent,2023-07-19T03:21:52.236+02:00@2219917.749,0.005,G1_EVACUATION_PAUSE,0.01,0.01,0.01,742400,185344,921600,921600,111847,111847,112576,112576
Young,PauseEvent,2023-07-19T03:21:57.635+02:00@2219923.148,0.004916,G1_EVACUATION_PAUSE,0.0,0.01,0.01,736256,185344,921600,921600,111847,111847,112576,112576
Young,PauseEvent,2023-07-19T03:22:02.724+02:00@2219928.237,0.005507,G1_EVACUATION_PAUSE,0.01,0.0,0.01,736256,186368,921600,921600,111847,111847,112576,112576
Young,PauseEvent,2023-07-19T03:22:07.849+02:00@2219933.362,0.005353,G1_EVACUATION_PAUSE,0.01,0.0,0.0,761856,186368,921600,921600,111847,111847,112576,112576
Young,PauseEvent,2023-07-19T03:22:13.025+02:00@2219938.539,0.004647,G1_EVACUATION_PAUSE,0.01,0.0,0.01,737280,186368,921600,921600,111847,111847,112576,112576
Young,PauseEvent,2023-07-19T03:22:18.108+02:00@2219943.621,0.004932000000000001,G1_EVACUATION_PAUSE,0.01,0.0,0.01,737280,186368,921600,921600,111847,111847,112576,112576
Young,PauseEvent,2023-07-19T03:22:23.466+02:00@2219948.979,0.00508,G1_EVACUATION_PAUSE,0.01,0.0,0.01,737280,186368,921600,921600,111847,111847,112576,112576
Young,PauseEvent,2023-07-19T03:22:28.501+02:00@2219954.014,0.005091,G1_EVACUATION_PAUSE,0.0,0.0,0.0,737280,186368,921600,921600,111847,111847,112576,112576
Young,PauseEvent,2023-07-19T03:22:33.874+02:00@2219959.387,0.0049050000000000005,G1_EVACUATION_PAUSE,0.01,0.0,0.01,743424,186368,921600,921600,111847,111847,112576,112576
Young,PauseEvent,2023-07-19T03:22:38.849+02:00@2219964.362,0.00457,G1_EVACUATION_PAUSE,0.0,0.0,0.0,740352,186368,921600,921600,111847,111847,112576,112576
Young,PauseEvent,2023-07-19T03:22:44.253+02:00@2219969.766,0.004542,G1_EVACUATION_PAUSE,0.0,0.0,0.01,737280,186368,921600,921600,111847,111847,112576,112576
Young,PauseEvent,2023-07-19T03:22:49.450+02:00@2219974.963,0.004777,G1_EVACUATION_PAUSE,0.0,0.0,0.0,746496,186368,921600,921600,111847,111847,112576,112576
Young,PauseEvent,2023-07-19T03:22:54.660+02:00@2219980.173,0.004569,G1_EVACUATION_PAUSE,0.01,0.0,0.0,737280,186368,921600,921600,111847,111847,112576,112576
Young,PauseEvent,2023-07-19T03:23:00.220+02:00@2219985.733,0.005497,G1_EVACUATION_PAUSE,0.01,0.0,0.0,737280,187392,921600,921600,111847,111847,112576,112576
Young,PauseEvent,2023-07-19T03:23:05.369+02:00@2219990.882,0.004913,G1_EVACUATION_PAUSE,0.0,0.0,0.0,741376,187392,921600,921600,111847,111847,112576,112576
Young,PauseEvent,2023-07-19T03:23:10.497+02:00@2219996.011,0.005378,G1_EVACUATION_PAUSE,0.01,0.0,0.0,747520,187392,921600,921600,111847,111847,112576,112576
Young,PauseEvent,2023-07-19T03:23:15.944+02:00@2220001.458,0.005477999999999999,GC_LOCKER,0.01,0.01,0.01,738304,187392,921600,921600,111847,111847,112576,112576
Young,PauseEvent,2023-07-19T03:23:20.950+02:00@2220006.463,0.004623,G1_EVACUATION_PAUSE,0.01,0.0,0.0,738304,187392,921600,921600,111847,111847,112576,112576
Young,PauseEvent,2023-07-19T03:23:26.472+02:00@2220011.985,0.005013,G1_EVACUATION_PAUSE,0.01,0.0,0.01,738304,187392,921600,921600,111847,111847,112576,112576
Young,PauseEvent,2023-07-19T03:23:31.757+02:00@2220017.270,0.004982,G1_EVACUATION_PAUSE,0.01,0.01,0.0,741376,187392,921600,921600,111847,111847,112576,112576
Young,PauseEvent,2023-07-19T03:23:36.964+02:00@2220022.478,0.004561,G1_EVACUATION_PAUSE,0.01,0.0,0.01,738304,187392,921600,921600,111847,111847,112576,112576
Young,PauseEvent,2023-07-19T03:23:42.619+02:00@2220028.133,0.004592,G1_EVACUATION_PAUSE,0.01,0.0,0.0,738304,187392,921600,921600,111847,111847,112576,112576
Young,PauseEvent,2023-07-19T03:23:47.923+02:00@2220033.436,0.005874,G1_EVACUATION_PAUSE,0.01,0.0,0.01,738304,187392,921600,921600,111847,111847,112576,112576
Young,PauseEvent,2023-07-19T03:23:53.245+02:00@2220038.759,0.006197,G1_EVACUATION_PAUSE,0.01,0.0,0.01,738304,187392,921600,921600,111847,111847,112576,112576
Young,PauseEvent,2023-07-19T03:23:58.763+02:00@2220044.276,0.005694,G1_EVACUATION_PAUSE,0.01,0.0,0.01,738304,187392,921600,921600,111847,111847,112576,112576
Young,PauseEvent,2023-07-19T03:24:04.115+02:00@2220049.628,0.005524,G1_EVACUATION_PAUSE,0.01,0.0,0.01,738304,187392,921600,921600,111847,111847,112576,112576
Young,PauseEvent,2023-07-19T03:24:09.388+02:00@2220054.901,0.005382,G1_EVACUATION_PAUSE,0.01,0.0,0.01,738304,187392,921600,921600,111847,111847,112576,112576
Young,PauseEvent,2023-07-19T03:24:14.739+02:00@2220060.252,0.004983,G1_EVACUATION_PAUSE,0.01,0.0,0.0,738304,187392,921600,921600,111847,111847,112576,112576
Young,PauseEvent,2023-07-19T03:24:20.202+02:00@2220065.715,0.005554,G1_EVACUATION_PAUSE,0.01,0.0,0.0,738304,188416,921600,921600,111847,111847,112576,112576
Young,PauseEvent,2023-07-19T03:24:25.563+02:00@2220071.076,0.006067,G1_EVACUATION_PAUSE,0.01,0.0,0.01,745472,188416,921600,921600,111847,111847,112576,112576
Young,PauseEvent,2023-07-19T03:24:30.628+02:00@2220076.142,0.005549,G1_EVACUATION_PAUSE,0.01,0.0,0.0,745472,188416,921600,921600,111847,111847,112576,112576
Young,PauseEvent,2023-07-19T03:24:36.077+02:00@2220081.590,0.00631,G1_EVACUATION_PAUSE,0.01,0.0,0.0,739328,188416,921600,921600,111847,111847,112576,112576
Young,PauseEvent,2023-07-19T03:24:41.763+02:00@2220087.276,0.005717,G1_EVACUATION_PAUSE,0.01,0.0,0.01,739328,188416,921600,921600,111847,111847,112576,112576
Young,PauseEvent,2023-07-19T03:24:47.002+02:00@2220092.516,0.0059889999999999995,G1_EVACUATION_PAUSE,0.01,0.0,0.0,739328,188416,921600,921600,111847,111847,112576,112576
Young,PauseEvent,2023-07-19T03:24:52.526+02:00@2220098.039,0.005827,G1_EVACUATION_PAUSE,0.01,0.01,0.01,739328,188416,921600,921600,111847,111847,112576,112576
Young,PauseEvent,2023-07-19T03:24:58.012+02:00@2220103.525,0.005338,G1_EVACUATION_PAUSE,0.01,0.0,0.01,739328,188416,921600,921600,111847,111847,112576,112576
Young,PauseEvent,2023-07-19T03:25:03.042+02:00@2220108.555,0.005697,G1_EVACUATION_PAUSE,0.01,0.0,0.0,739328,188416,921600,921600,111847,111847,112576,112576
Young,PauseEvent,2023-07-19T03:25:08.761+02:00@2220114.274,0.005546000000000001,G1_EVACUATION_PAUSE,0.01,0.0,0.0,739328,188416,921600,921600,111847,111847,112576,112576
Young,PauseEvent,2023-07-19T03:25:13.750+02:00@2220119.263,0.0054989999999999995,G1_EVACUATION_PAUSE,0.01,0.0,0.0,739328,188416,921600,921600,111847,111847,112576,112576
Young,PauseEvent,2023-07-19T03:25:19.208+02:00@2220124.721,0.005476,G1_EVACUATION_PAUSE,0.01,0.0,0.01,748544,188416,921600,921600,111847,111847,112576,112576
Young,PauseEvent,2023-07-19T03:25:24.643+02:00@2220130.156,0.005959,G1_EVACUATION_PAUSE,0.02,0.0,0.01,742400,188416,921600,921600,111847,111847,112576,112576
Young,PauseEvent,2023-07-19T03:25:29.732+02:00@2220135.245,0.005934999999999999,G1_EVACUATION_PAUSE,0.01,0.0,0.01,739328,189440,921600,921600,111847,111847,112576,112576
Young,PauseEvent,2023-07-19T03:25:35.198+02:00@2220140.712,0.005803,G1_EVACUATION_PAUSE,0.01,0.0,0.0,740352,189440,921600,921600,111847,111847,112576,112576
Young,PauseEvent,2023-07-19T03:25:40.736+02:00@2220146.249,0.0051849999999999995,G1_EVACUATION_PAUSE,0.01,0.0,0.01,743424,189440,921600,921600,111847,111847,112576,112576
Young,PauseEvent,2023-07-19T03:25:46.182+02:00@2220151.695,0.004686,G1_EVACUATION_PAUSE,0.0,0.0,0.0,740352,189440,921600,921600,111847,111847,112576,112576
Young,PauseEvent,2023-07-19T03:25:51.514+02:00@2220157.028,0.004335,G1_EVACUATION_PAUSE,0.01,0.0,0.01,740352,189440,921600,921600,111847,111847,112576,112576
Young,PauseEvent,2023-07-19T03:25:56.702+02:00@2220162.215,0.005496,G1_EVACUATION_PAUSE,0.01,0.0,0.0,752640,190464,921600,921600,111847,111847,112576,112576
Young,PauseEvent,2023-07-19T03:26:02.010+02:00@2220167.524,0.004974,G1_EVACUATION_PAUSE,0.01,0.01,0.0,740352,189440,921600,921600,111847,111847,112576,112576
Young,PauseEvent,2023-07-19T03:26:07.336+02:00@2220172.849,0.005772,G1_EVACUATION_PAUSE,0.01,0.0,0.01,740352,189440,921600,921600,111847,111847,112576,112576
Young,PauseEvent,2023-07-19T03:26:12.648+02:00@2220178.161,0.005084,G1_EVACUATION_PAUSE,0.0,0.0,0.01,740352,190464,921600,921600,111847,111847,112576,112576
Young,PauseEvent,2023-07-19T03:26:17.975+02:00@2220183.488,0.004634,G1_EVACUATION_PAUSE,0.01,0.0,0.01,741376,189440,921600,921600,111847,111847,112576,112576
Young,PauseEvent,2023-07-19T03:26:23.377+02:00@2220188.890,0.004598,G1_EVACUATION_PAUSE,0.0,0.0,0.0,740352,189440,921600,921600,111847,111847,112576,112576
Young,PauseEvent,2023-07-19T03:26:28.897+02:00@2220194.410,0.004791999999999999,G1_EVACUATION_PAUSE,0.01,0.0,0.0,740352,189440,921600,921600,111847,111847,112576,112576
Young,PauseEvent,2023-07-19T03:26:34.100+02:00@2220199.614,0.005535999999999999,G1_EVACUATION_PAUSE,0.01,0.0,0.0,758784,190464,921600,921600,111847,111847,112576,112576
Young,PauseEvent,2023-07-19T03:26:39.670+02:00@2220205.184,0.005237,G1_EVACUATION_PAUSE,0.01,0.0,0.0,741376,190464,921600,921600,111847,111847,112576,112576
Young,PauseEvent,2023-07-19T03:26:45.093+02:00@2220210.607,0.0056630000000000005,G1_EVACUATION_PAUSE,0.01,0.0,0.01,741376,190464,921600,921600,111847,111847,112576,112576
Young,PauseEvent,2023-07-19T03:26:50.349+02:00@2220215.862,0.006006,G1_EVACUATION_PAUSE,0.01,0.0,0.0,741376,190464,921600,921600,111847,111847,112576,112576
Young,PauseEvent,2023-07-19T03:26:55.343+02:00@2220220.857,0.005163,G1_EVACUATION_PAUSE,0.01,0.0,0.01,747520,190464,921600,921600,111847,111847,112576,112576
Young,PauseEvent,2023-07-19T03:27:00.726+02:00@2220226.239,0.004847000000000001,G1_EVACUATION_PAUSE,0.01,0.0,0.01,741376,190464,921600,921600,111847,111847,112576,112576
Young,PauseEvent,2023-07-19T03:27:06.147+02:00@2220231.660,0.004730000000000001,G1_EVACUATION_PAUSE,0.01,0.0,0.01,741376,190464,921600,921600,111847,111847,112576,112576
Young,PauseEvent,2023-07-19T03:27:11.199+02:00@2220236.712,0.0045309999999999994,G1_EVACUATION_PAUSE,0.01,0.0,0.0,741376,190464,921600,921600,111847,111847,112576,112576
Young,PauseEvent,2023-07-19T03:27:16.816+02:00@2220242.330,0.004868,G1_EVACUATION_PAUSE,0.01,0.0,0.01,741376,190464,921600,921600,111847,111847,112576,112576
Young,PauseEvent,2023-07-19T03:27:22.006+02:00@2220247.520,0.00462,G1_EVACUATION_PAUSE,0.01,0.0,0.01,741376,190464,921600,921600,111847,111847,112576,112576
Young,PauseEvent,2023-07-19T03:27:27.515+02:00@2220253.029,0.004730000000000001,G1_EVACUATION_PAUSE,0.01,0.0,0.01,741376,190464,921600,921600,111847,111847,112576,112576
Young,PauseEvent,2023-07-19T03:27:32.717+02:00@2220258.230,0.004781,G1_EVACUATION_PAUSE,0.01,0.0,0.0,756736,190464,921600,921600,111847,111847,112576,112576
Young,PauseEvent,2023-07-19T03:27:38.115+02:00@2220263.628,0.004602,G1_EVACUATION_PAUSE,0.0,0.0,0.01,750592,190464,921600,921600,111847,111847,112576,112576
Young,PauseEvent,2023-07-19T03:27:43.522+02:00@2220269.036,0.004940000000000001,G1_EVACUATION_PAUSE,0.01,0.0,0.0,741376,190464,921600,921600,111847,111847,112576,112576
Young,PauseEvent,2023-07-19T03:27:48.820+02:00@2220274.333,0.004692,G1_EVACUATION_PAUSE,0.01,0.0,0.0,750592,190464,921600,921600,111847,111847,112576,112576
Young,PauseEvent,2023-07-19T03:27:54.187+02:00@2220279.700,0.004862,G1_EVACUATION_PAUSE,0.01,0.0,0.01,741376,191488,921600,921600,111847,111847,112576,112576
Young,PauseEvent,2023-07-19T03:27:59.770+02:00@2220285.283,0.0045899999999999995,G1_EVACUATION_PAUSE,0.01,0.0,0.0,745472,191488,921600,921600,111847,111847,112576,112576
Young,PauseEvent,2023-07-19T03:28:05.225+02:00@2220290.739,0.004627,G1_EVACUATION_PAUSE,0.01,0.0,0.01,742400,191488,921600,921600,111847,111847,112576,112576
Young,PauseEvent,2023-07-19T03:28:10.305+02:00@2220295.818,0.0046559999999999995,G1_EVACUATION_PAUSE,0.01,0.0,0.01,745472,191488,921600,921600,111847,111847,112576,112576
Young,PauseEvent,2023-07-19T03:28:15.879+02:00@2220301.393,0.0049299999999999995,G1_EVACUATION_PAUSE,0.01,0.0,0.0,742400,191488,921600,921600,111847,111847,112576,112576
Young,PauseEvent,2023-07-19T03:28:21.090+02:00@2220306.603,0.005118999999999999,G1_EVACUATION_PAUSE,0.01,0.01,0.0,742400,191488,921600,921600,111847,111847,112576,112576
Young,PauseEvent,2023-07-19T03:28:26.631+02:00@2220312.144,0.0048070000000000005,G1_EVACUATION_PAUSE,0.01,0.01,0.0,742400,191488,921600,921600,111847,111847,112576,112576
Young,PauseEvent,2023-07-19T03:28:32.300+02:00@2220317.813,0.004637,G1_EVACUATION_PAUSE,0.0,0.01,0.0,742400,191488,921600,921600,111847,111847,112576,112576
Young,PauseEvent,2023-07-19T03:28:37.719+02:00@2220323.232,0.004539,G1_EVACUATION_PAUSE,0.01,0.0,0.0,742400,191488,921600,921600,111847,111847,112576,112576
Young,PauseEvent,2023-07-19T03:28:43.312+02:00@2220328.825,0.004407,G1_EVACUATION_PAUSE,0.01,0.0,0.0,742400,191488,921600,921600,111847,111847,112576,112576
Young,PauseEvent,2023-07-19T03:28:48.227+02:00@2220333.741,0.004755,G1_EVACUATION_PAUSE,0.0,0.0,0.01,742400,191488,921600,921600,111847,111847,112576,112576
